FLIGHT i wanna go from denver to indianapolis on november eighteenth
NONE word=i word-1=<s> word+1=wanna word+2=go
DAY_NUMBER-B word=eleventh word-1=december word-2=on word+1=in word+2=the
NONE word=in word-1=eleventh word-2=december word+1=the word+2=morning
NONE word=the word-1=in word-2=eleventh word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CAR a rental car from hertz
NONE word=a word-1=<s> word+1=rental word+2=car
NONE word=rental word-1=a word-2=<s> word+1=car word+2=from
NONE word=car word-1=rental word-2=a word+1=from word+2=hertz
NONE word=from word-1=car word-2=rental word+1=hertz word+2=</s>
RENTAL_COMPANY-B word=hertz word-1=from word-2=car word+1=</s>

FLIGHT i would like to go from denver to chicago i would like to leave on december tenth
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=go
NONE word=to word-1=like word-2=would word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=i
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=i word+2=would
NONE word=i word-1=chicago word-2=to word+1=would word+2=like
NONE word=would word-1=i word-2=chicago word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=leave
NONE word=to word-1=like word-2=would word+1=leave word+2=on
NONE word=leave word-1=to word-2=like word+1=on word+2=december
NONE word=on word-1=leave word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=leave word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

FLIGHT i would like to go from new york newark new jersey to cedar rapids iowa
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=go
NONE word=to word-1=like word-2=would word+1=go word+2=from
NONE word=go word-1=to word-2=like word+1=from word+2=new
NONE word=from word-1=go word-2=to word+1=new word+2=york
FROMLOC.CITY_NAME-B word=new word-1=from word-2=go word+1=york word+2=newark
FROMLOC.CITY_NAME-I word=york word-1=new word-2=from word+1=newark word+2=new
FROMLOC.CITY_NAME-B word=newark word-1=york word-2=new word+1=new word+2=jersey
FROMLOC.STATE_NAME-B word=new word-1=newark word-2=york word+1=jersey word+2=to
FROMLOC.STATE_NAME-I word=jersey word-1=new word-2=newark word+1=to word+2=cedar
NONE word=to word-1=jersey word-2=new word+1=cedar word+2=rapids
TOLOC.CITY_NAME-B word=cedar word-1=to word-2=jersey word+1=rapids word+2=iowa
TOLOC.CITY_NAME-I word=rapids word-1=cedar word-2=to word+1=iowa word+2=</s>
TOLOC.STATE_NAME-B word=iowa word-1=rapids word-2=cedar word+1=</s>

FLIGHT to cedar rapids iowa
NONE word=to word-1=<s> word+1=cedar word+2=rapids
TOLOC.CITY_NAME-B word=cedar word-1=to word-2=<s> word+1=rapids word+2=iowa
TOLOC.CITY_NAME-I word=rapids word-1=cedar word-2=to word+1=iowa word+2=</s>
STATE_NAME-B word=iowa word-1=rapids word-2=cedar word+1=</s>

DATE_TIME in the afternoon
NONE word=in word-1=<s> word+1=the word+2=afternoon
NONE word=the word-1=in word-2=<s> word+1=afternoon word+2=</s>
PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

FLIGHT i wanna go to denver this saturday
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=to
NONE word=go word-1=wanna word-2=i word+1=to word+2=denver
NONE word=to word-1=go word-2=wanna word+1=denver word+2=this
TOLOC.CITY_NAME-B word=denver word-1=to word-2=go word+1=this word+2=saturday
NONE word=this word-1=denver word-2=to word+1=saturday word+2=</s>
DAY_NAME-B word=saturday word-1=this word-2=denver word+1=</s>

RETURN and return on december fifteenth
NONE word=and word-1=<s> word+1=return word+2=on
NONE word=return word-1=and word-2=<s> word+1=on word+2=december
NONE word=on word-1=return word-2=and word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=fifteenth word+2=</s>
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

CAR i don't need a car
NONE word=i word-1=<s> word+1=don't word+2=need
NEGATIVE-B word=don't word-1=i word-2=<s> word+1=need word+2=a
NONE word=need word-1=don't word-2=i word+1=a word+2=car
NONE word=a word-1=need word-2=don't word+1=car word+2=</s>
NONE word=car word-1=a word-2=need word+1=</s>

FLIGHT back to denver
NONE word=back word-1=<s> word+1=to word+2=denver
NONE word=to word-1=back word-2=<s> word+1=denver word+2=</s>
TOLOC.CITY_NAME-B word=denver word-1=to word-2=back word+1=</s>

FLIGHT round trip flights from denver to chicago on december tenth
ROUND_TRIP-B word=round word-1=<s> word+1=trip word+2=flights
ROUND_TRIP-I word=trip word-1=round word-2=<s> word+1=flights word+2=from
NONE word=flights word-1=trip word-2=round word+1=from word+2=denver
NONE word=from word-1=flights word-2=trip word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=flights word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

DATE_TIME in the evening five o'clock
NONE word=in word-1=<s> word+1=the word+2=evening
NONE word=the word-1=in word-2=<s> word+1=evening word+2=five
PERIOD_OF_DAY-B word=evening word-1=the word-2=in word+1=five word+2=o'clock
TIME-B word=five word-1=evening word-2=the word+1=o'clock word+2=</s>
NONE word=o'clock word-1=five word-2=evening word+1=</s>

FLIGHT st louis on december twenty sixth
CITY_NAME-B word=st word-1=<s> word+1=louis word+2=on
CITY_NAME-I word=louis word-1=st word-2=<s> word+1=on word+2=december
NONE word=on word-1=louis word-2=st word+1=december word+2=twenty
MONTH_NAME-B word=december word-1=on word-2=louis word+1=twenty word+2=sixth
DAY_NUMBER-B word=twenty word-1=december word-2=on word+1=sixth word+2=</s>
DAY_NUMBER-I word=sixth word-1=twenty word-2=december word+1=</s>

RETURN i would like to go back to newark arrive before nine pm
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=go
NONE word=to word-1=like word-2=would word+1=go word+2=back
NONE word=go word-1=to word-2=like word+1=back word+2=to
NONE word=back word-1=go word-2=to word+1=to word+2=newark
NONE word=to word-1=back word-2=go word+1=newark word+2=arrive
TOLOC.CITY_NAME-B word=newark word-1=to word-2=back word+1=arrive word+2=before
NONE word=arrive word-1=newark word-2=to word+1=before word+2=nine
ARRIVE.TIME_RELATIVE-B word=before word-1=arrive word-2=newark word+1=nine word+2=pm
TIME-B word=nine word-1=before word-2=arrive word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=nine word-2=before word+1=</s>

FLIGHT i want to go from denver to indianapolis on december tenth
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=go
NONE word=to word-1=want word-2=i word+1=go word+2=from
NONE word=go word-1=to word-2=want word+1=from word+2=denver
NONE word=from word-1=go word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=indianapolis
NONE word=to word-1=denver word-2=from word+1=indianapolis word+2=on
TOLOC.CITY_NAME-B word=indianapolis word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=indianapolis word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=indianapolis word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

HOTEL i'd like to stay at the hilton
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=stay
NONE word=to word-1=like word-2=i'd word+1=stay word+2=at
NONE word=stay word-1=to word-2=like word+1=at word+2=the
NONE word=at word-1=stay word-2=to word+1=the word+2=hilton
NONE word=the word-1=at word-2=stay word+1=hilton word+2=</s>
HOTEL_NAME-B word=hilton word-1=the word-2=at word+1=</s>

CITY chicago illinois
CITY_NAME-B word=chicago word-1=<s> word+1=illinois word+2=</s>
STATE_NAME-B word=illinois word-1=chicago word-2=<s> word+1=</s>

DATE_TIME on december tenth
NONE word=on word-1=<s> word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=<s> word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

DATE_TIME december fifteenth
MONTH_NAME-B word=december word-1=<s> word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=december word-2=<s> word+1=</s>

DATE_TIME sometime during the night
NONE word=sometime word-1=<s> word+1=during word+2=the
NONE word=during word-1=sometime word-2=<s> word+1=the word+2=night
NONE word=the word-1=during word-2=sometime word+1=night word+2=</s>
PERIOD_OF_DAY-B word=night word-1=the word-2=during word+1=</s>

RETURN back to denver
NONE word=back word-1=<s> word+1=to word+2=denver
NONE word=to word-1=back word-2=<s> word+1=denver word+2=</s>
TOLOC.CITY_NAME-B word=denver word-1=to word-2=back word+1=</s>

RETURN and return on december fifteenth in the afternoon
NONE word=and word-1=<s> word+1=return word+2=on
NONE word=return word-1=and word-2=<s> word+1=on word+2=december
NONE word=on word-1=return word-2=and word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=fifteenth word+2=in
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=in word+2=the
NONE word=in word-1=fifteenth word-2=december word+1=the word+2=afternoon
NONE word=the word-1=in word-2=fifteenth word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

DATE_TIME december fifteenth
MONTH_NAME-B word=december word-1=<s> word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=december word-2=<s> word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

FLIGHT i want a round trip flight from denver to chicago on december tenth
NONE word=i word-1=<s> word+1=want word+2=a
NONE word=want word-1=i word-2=<s> word+1=a word+2=round
NONE word=a word-1=want word-2=i word+1=round word+2=trip
ROUND_TRIP-B word=round word-1=a word-2=want word+1=trip word+2=flight
ROUND_TRIP-I word=trip word-1=round word-2=a word+1=flight word+2=from
NONE word=flight word-1=trip word-2=round word+1=from word+2=denver
NONE word=from word-1=flight word-2=trip word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=flight word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

FLIGHT yes from new york newark new jersey
NONE word=yes word-1=<s> word+1=from word+2=new
NONE word=from word-1=yes word-2=<s> word+1=new word+2=york
FROMLOC.CITY_NAME-B word=new word-1=from word-2=yes word+1=york word+2=newark
FROMLOC.CITY_NAME-I word=york word-1=new word-2=from word+1=newark word+2=new
CITY_NAME-B word=newark word-1=york word-2=new word+1=new word+2=jersey
STATE_NAME-B word=new word-1=newark word-2=york word+1=jersey word+2=</s>
STATE_NAME-I word=jersey word-1=new word-2=newark word+1=</s>

DATE_TIME in the morning
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT i wanna go from newark new jersey to cedar rapids iowa
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=newark
NONE word=from word-1=go word-2=wanna word+1=newark word+2=new
FROMLOC.CITY_NAME-B word=newark word-1=from word-2=go word+1=new word+2=jersey
FROMLOC.STATE_NAME-B word=new word-1=newark word-2=from word+1=jersey word+2=to
FROMLOC.STATE_NAME-I word=jersey word-1=new word-2=newark word+1=to word+2=cedar
NONE word=to word-1=jersey word-2=new word+1=cedar word+2=rapids
TOLOC.CITY_NAME-B word=cedar word-1=to word-2=jersey word+1=rapids word+2=iowa
TOLOC.CITY_NAME-I word=rapids word-1=cedar word-2=to word+1=iowa word+2=</s>
TOLOC.STATE_NAME-B word=iowa word-1=rapids word-2=cedar word+1=</s>

DATE_TIME the evening
NONE word=the word-1=<s> word+1=evening word+2=</s>
PERIOD_OF_DAY-B word=evening word-1=the word-2=<s> word+1=</s>

FLIGHT i'd like to fly from denver colorado
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=colorado
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=colorado word+2=</s>
STATE_NAME-B word=colorado word-1=denver word-2=from word+1=</s>

RETURN i'd like a return flight to denver colorado
NONE word=i'd word-1=<s> word+1=like word+2=a
NONE word=like word-1=i'd word-2=<s> word+1=a word+2=return
NONE word=a word-1=like word-2=i'd word+1=return word+2=flight
NONE word=return word-1=a word-2=like word+1=flight word+2=to
NONE word=flight word-1=return word-2=a word+1=to word+2=denver
NONE word=to word-1=flight word-2=return word+1=denver word+2=colorado
RETURN.CITY_NAME-B word=denver word-1=to word-2=flight word+1=colorado word+2=</s>
RETURN.STATE_NAME-B word=colorado word-1=denver word-2=to word+1=</s>

FLIGHT i want to travel from denver colorado to oakland california
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=travel
NONE word=to word-1=want word-2=i word+1=travel word+2=from
NONE word=travel word-1=to word-2=want word+1=from word+2=denver
NONE word=from word-1=travel word-2=to word+1=denver word+2=colorado
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=travel word+1=colorado word+2=to
FROMLOC.STATE_NAME-B word=colorado word-1=denver word-2=from word+1=to word+2=oakland
NONE word=to word-1=colorado word-2=denver word+1=oakland word+2=california
TOLOC.CITY_NAME-B word=oakland word-1=to word-2=colorado word+1=california word+2=</s>
TOLOC.STATE_NAME-B word=california word-1=oakland word-2=to word+1=</s>

DATE_TIME july fourth
MONTH_NAME-B word=july word-1=<s> word+1=fourth word+2=</s>
DAY_NUMBER-B word=fourth word-1=july word-2=<s> word+1=</s>

DATE_TIME two o'clock
TIME-B word=two word-1=<s> word+1=o'clock word+2=</s>
NONE word=o'clock word-1=two word-2=<s> word+1=</s>

DATE_TIME in the evening
NONE word=in word-1=<s> word+1=the word+2=evening
NONE word=the word-1=in word-2=<s> word+1=evening word+2=</s>
PERIOD_OF_DAY-B word=evening word-1=the word-2=in word+1=</s>

DATE_TIME february sixth
MONTH_NAME-B word=february word-1=<s> word+1=sixth word+2=</s>
DAY_NUMBER-B word=sixth word-1=february word-2=<s> word+1=</s>

CAR i don't want a rental car
NONE word=i word-1=<s> word+1=don't word+2=want
NEGATIVE-B word=don't word-1=i word-2=<s> word+1=want word+2=a
NONE word=want word-1=don't word-2=i word+1=a word+2=rental
NONE word=a word-1=want word-2=don't word+1=rental word+2=car
NONE word=rental word-1=a word-2=want word+1=car word+2=</s>
NONE word=car word-1=rental word-2=a word+1=</s>

DATE_TIME january twenty ninth
MONTH_NAME-B word=january word-1=<s> word+1=twenty word+2=ninth
DAY_NUMBER-B word=twenty word-1=january word-2=<s> word+1=ninth word+2=</s>
DAY_NUMBER-I word=ninth word-1=twenty word-2=january word+1=</s>

DATE_TIME december fifteenth
MONTH_NAME-B word=december word-1=<s> word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=december word-2=<s> word+1=</s>

FLIGHT i wanna go from denver to phoenix on december fifteenth leaving in the morning
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=denver
NONE word=from word-1=go word-2=wanna word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=phoenix
NONE word=to word-1=denver word-2=from word+1=phoenix word+2=on
TOLOC.CITY_NAME-B word=phoenix word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=phoenix word-2=to word+1=december word+2=fifteenth
MONTH_NAME-B word=december word-1=on word-2=phoenix word+1=fifteenth word+2=leaving
DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=leaving word+2=in
NONE word=leaving word-1=fifteenth word-2=december word+1=in word+2=the
NONE word=in word-1=leaving word-2=fifteenth word+1=the word+2=morning
NONE word=the word-1=in word-2=leaving word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT is i wanna go from phoenix to to los angeles on december twenty first leaving in the morning
NONE word=is word-1=<s> word+1=i word+2=wanna
NONE word=i word-1=is word-2=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=is word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=phoenix
NONE word=from word-1=go word-2=wanna word+1=phoenix word+2=to
